latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
31.34628,-101.7933,304.07,1.54,1.22,2026-05-28,0338,T,58,6.1NRT,292.49,10.6,N
30.49698,-109.62605,322.09,1.21,1.09,2026-05-28,0338,T,100,6.1NRT,292.4,26.84,N
30.49497,-109.63824,321.99,1.21,1.09,2026-05-28,0338,T,100,6.1NRT,292.6,26.67,N
33.4165,-110.86007,309.75,1.26,1.12,2026-05-28,0338,T,78,6.1NRT,294.54,12.04,N
33.76257,71.91143,323.4,1.28,1.12,2026-05-28,0410,T,71,6.1NRT,308.37,13.16,D
32.35918,72.82307,323.91,1.12,1.05,2026-05-28,0410,T,59,6.1NRT,308.08,9.85,D
32.35774,72.83464,321.01,1.12,1.05,2026-05-28,0410,T,16,6.1NRT,305.58,6.45,D
31.44732,75.72806,326.84,1.01,1.01,2026-05-28,0410,T,74,6.1NRT,307.67,12.41,D
31.02788,78.08741,308.92,1.22,1.1,2026-05-28,0410,T,48,6.1NRT,296.92,6.76,D
31.02299,77.82252,316.69,1.19,1.08,2026-05-28,0410,T,72,6.1NRT,299.57,13.83,D
30.9659,77.84255,317.34,1.19,1.09,2026-05-28,0410,T,73,6.1NRT,301.35,12.04,D
30.73372,78.42973,315.89,1.29,1.13,2026-05-28,0410,T,76,6.1NRT,298.6,12.6,D
31.74025,70.79959,326.32,1.39,1.17,2026-05-28,0410,T,63,6.1NRT,309.6,17.03,D
31.02475,75.82546,325.97,1.02,1.01,2026-05-28,0410,T,72,6.1NRT,308.01,9.33,D
30.96427,75.42667,329.62,1.01,1,2026-05-28,0410,T,66,6.1NRT,309.39,14.72,D
30.41035,78.62491,320.85,1.33,1.14,2026-05-28,0410,T,80,6.1NRT,298.78,18.55,D
30.40932,78.63155,318.71,1.34,1.15,2026-05-28,0410,T,72,6.1NRT,298.58,16.12,D
30.26277,79.41576,310.82,1.5,1.21,2026-05-28,0410,T,28,6.1NRT,295.84,10.28,D
30.25237,79.41288,317.28,1.5,1.21,2026-05-28,0410,T,74,6.1NRT,294.51,21.65,D
30.87175,74.91526,326.6,1,1,2026-05-28,0410,T,69,6.1NRT,312,7.74,D
30.24207,76.40394,324.36,1.07,1.03,2026-05-28,0410,T,70,6.1NRT,306.12,10.34,D
30.34187,75.50356,323.44,1.01,1.01,2026-05-28,0410,T,57,6.1NRT,307.28,7.89,D
30.39327,74.38321,333.98,1,1,2026-05-28,0410,T,79,6.1NRT,314.41,13.9,D
30.70321,71.16234,331.64,1.29,1.13,2026-05-28,0410,T,76,6.1NRT,312.79,18.08,D
29.04663,75.75259,328.22,1.04,1.02,2026-05-28,0412,T,63,6.1NRT,313.11,7.93,D
27.75535,68.20023,328.62,1.81,1.32,2026-05-28,0412,T,66,6.1NRT,313.86,19.78,D
26.56039,75.54515,329.91,1.07,1.03,2026-05-28,0412,T,69,6.1NRT,312.71,11.8,D
25.63883,76.39246,331.33,1.2,1.09,2026-05-28,0412,T,72,6.1NRT,313.65,13.19,D
25.63697,76.40397,329.86,1.2,1.09,2026-05-28,0412,T,68,6.1NRT,313.87,10.76,D
24.68457,77.41756,327.55,1.41,1.18,2026-05-28,0412,T,59,6.1NRT,311.07,13.24,D
24.63918,76.3326,331.24,1.22,1.1,2026-05-28,0412,T,72,6.1NRT,311.4,17.77,D
23.70363,70.95781,328.96,1.11,1.05,2026-05-28,0412,T,73,6.1NRT,308.56,12.53,D
22.04793,73.39837,321.92,1.01,1.01,2026-05-28,0414,T,53,6.1NRT,303.98,7.94,D
21.86135,73.10266,320.59,1.01,1,2026-05-28,0414,T,49,6.1NRT,302.15,7.87,D
21.29613,74.70532,323.68,1.12,1.06,2026-05-28,0414,T,62,6.1NRT,307.02,7.12,D
20.13369,79.20469,322.15,2.32,1.47,2026-05-28,0414,T,60,6.1NRT,296.71,27.95,D
21.27782,72.01788,325.4,1.01,1,2026-05-28,0414,T,67,6.1NRT,303.76,10.95,D
18.97771,78.86873,325.03,2.31,1.47,2026-05-28,0414,T,70,6.1NRT,302.72,38.51,D
18.33131,79.86372,321.51,2.84,1.61,2026-05-28,0414,T,56,6.1NRT,300.15,31.89,D
18.32727,79.85616,320.72,2.84,1.61,2026-05-28,0414,T,50,6.1NRT,300.13,26.45,D
18.0305,79.96606,324.47,2.94,1.63,2026-05-28,0414,T,73,6.1NRT,300.61,45.37,D
19.36909,71.34856,310.93,1.01,1.01,2026-05-28,0414,T,45,6.1NRT,300.62,5.38,D
19.36779,71.35794,318.22,1.01,1.01,2026-05-28,0414,T,69,6.1NRT,300.62,11.46,D
18.61252,74.46429,331.55,1.17,1.08,2026-05-28,0414,T,80,6.1NRT,304.07,25.39,D
17.8855,73.24062,316.31,1.06,1.03,2026-05-28,0414,T,29,6.1NRT,299.24,5.79,D
17.88404,73.25034,325.72,1.06,1.03,2026-05-28,0414,T,73,6.1NRT,298.72,16.35,D
49.72115,84.31321,312.62,1.14,1.07,2026-05-28,0404,T,35,6.1NRT,291.75,10.23,D
46.84006,79.43801,318.69,1,1,2026-05-28,0406,T,57,6.1NRT,295.27,8.14,D
46.83828,79.45071,316.85,1,1,2026-05-28,0406,T,69,6.1NRT,293.98,7.94,D
46.84025,79.37189,315.7,1,1,2026-05-28,0406,T,61,6.1NRT,292.44,6.76,D
46.83847,79.38461,335.62,1,1,2026-05-28,0406,T,88,6.1NRT,294.75,28.58,D
46.83669,79.39732,338.37,1,1,2026-05-28,0406,T,90,6.1NRT,295,32.85,D
46.83491,79.41003,323.6,1,1,2026-05-28,0406,T,78,6.1NRT,294.37,13.34,D
46.83313,79.42274,328.64,1,1,2026-05-28,0406,T,83,6.1NRT,294.81,18.8,D
46.83134,79.43545,347.83,1,1,2026-05-28,0406,T,94,6.1NRT,295.07,49.24,D
45.17038,82.58607,318.97,1.17,1.08,2026-05-28,0406,T,67,6.1NRT,299.72,8.25,D
45.16787,82.60051,317.12,1.17,1.08,2026-05-28,0406,T,57,6.1NRT,299.54,5.91,D
44.56244,82.84638,326.54,1.23,1.1,2026-05-28,0406,T,78,6.1NRT,299.54,17.5,D
44.55981,82.86115,320.01,1.23,1.1,2026-05-28,0406,T,41,6.1NRT,299.83,8.07,D
44.55558,82.82827,330.65,1.23,1.1,2026-05-28,0406,T,82,6.1NRT,298.86,23.3,D
44.55296,82.843,333.47,1.23,1.1,2026-05-28,0406,T,85,6.1NRT,299.92,29.25,D
40.86929,69.53813,318.84,2.16,1.43,2026-05-28,0408,T,64,6.1NRT,295.96,33.59,D
35.73747,-120.02386,314,4.17,1.89,2026-05-28,0340,T,88,6.1NRT,283.44,119.89,N
35.7427,-120.0326,313.18,4.17,1.89,2026-05-28,0340,T,87,6.1NRT,283.14,115.19,N
42.19648,-113.70742,302.23,1.23,1.1,2026-05-28,0342,T,48,6.1NRT,283.16,10.69,N
42.19392,-113.72202,318.08,1.24,1.1,2026-05-28,0342,T,96,6.1NRT,283.63,25.99,N
42.68344,-111.58987,305.52,1.04,1.02,2026-05-28,0342,T,65,6.1NRT,285.84,9.96,N
44.26114,-105.45077,301.86,1.39,1.17,2026-05-28,0342,T,30,6.1NRT,280.96,10.62,N
45.08057,-105.99181,343.54,1.34,1.15,2026-05-28,0342,T,100,6.1NRT,291.4,76.03,N
45.07898,-106.00861,326.47,1.34,1.15,2026-05-28,0342,T,100,6.1NRT,290.42,37.28,N
45.09064,-105.99402,308.91,1.34,1.15,2026-05-28,0342,T,76,6.1NRT,289.47,13.73,N
51.26151,-107.31348,302.88,1.4,1.17,2026-05-28,0345,T,52,6.1NRT,290.2,9.23,N
51.25979,-107.33305,308.05,1.4,1.17,2026-05-28,0345,T,73,6.1NRT,290.02,14.47,N
52.99449,-106.25261,318.09,1.64,1.26,2026-05-28,0345,T,94,6.1NRT,273.8,33.65,N
53.00562,-106.25488,328.35,1.64,1.26,2026-05-28,0345,T,100,6.1NRT,272.38,55.88,N
53.00383,-106.27888,315.76,1.64,1.26,2026-05-28,0345,T,53,6.1NRT,270.31,28.36,N
53.00204,-106.3028,320.2,1.63,1.26,2026-05-28,0345,T,83,6.1NRT,268.57,37.69,N
53.01493,-106.28117,324.67,1.64,1.26,2026-05-28,0345,T,100,6.1NRT,270.04,48.03,N
53.01313,-106.3051,336.65,1.63,1.26,2026-05-28,0345,T,100,6.1NRT,269.28,78.98,N
53.02604,-106.28345,302.29,1.64,1.26,2026-05-28,0345,T,38,6.1NRT,268.62,13.75,N
53.02423,-106.30737,336.26,1.63,1.26,2026-05-28,0345,T,100,6.1NRT,267.81,80.94,N
56.9895,-121.08053,325.69,1.21,1.09,2026-05-28,0347,T,100,6.1NRT,287.04,33.5,D
56.9861,-121.09909,303.28,1.21,1.09,2026-05-28,0347,T,54,6.1NRT,287.32,8.94,D
56.99169,-121.08753,325,1.21,1.09,2026-05-28,0347,T,100,6.1NRT,287.55,32.21,D
60.43575,-113.19146,310.86,1.16,1.07,2026-05-28,0347,T,81,6.1NRT,270.57,16.4,D
60.44724,-113.17497,302.2,1.16,1.07,2026-05-28,0347,T,47,6.1NRT,273.05,9.96,D
60.4451,-113.19546,314.81,1.16,1.07,2026-05-28,0347,T,90,6.1NRT,271.87,20.83,D
51.36807,6.70517,303.07,1,1,2026-05-28,0340,A,53,6.1NRT,285.5,7.7,D
51.36601,6.71891,301.18,1,1,2026-05-28,0340,A,38,6.1NRT,285.36,6.63,D
51.17754,3.82045,310.27,1.1,1.05,2026-05-28,0340,A,80,6.1NRT,287.52,13.72,N
51.1719,3.81175,313.06,1.1,1.05,2026-05-28,0340,A,86,6.1NRT,288.9,16.4,N
48.27382,14.33616,301.59,1.97,1.37,2026-05-28,0340,A,43,6.1NRT,286.25,17.11,D
48.27967,14.33464,304.04,1.97,1.37,2026-05-28,0340,A,58,6.1NRT,287.08,19.58,D
43.4467,4.88232,312.87,1.02,1.01,2026-05-28,0342,A,86,6.1NRT,290.27,13.01,N
38.80587,15.22168,332.81,4.34,1.92,2026-05-28,0342,A,100,6.1NRT,290.14,277.91,D
38.80098,15.21404,332.95,4.34,1.92,2026-05-28,0342,A,100,6.1NRT,289.99,281,D
38.7878,15.26322,315.11,4.38,1.93,2026-05-28,0342,A,87,6.1NRT,289.41,119.86,D
36.75157,6.25312,301.3,1.4,1.17,2026-05-28,0345,A,40,6.1NRT,288.53,9.66,N
62.35396,75.84509,305.41,1.87,1.34,2026-05-28,0402,T,53,6.1NRT,287.49,14.54,D
62.3485,75.83575,303.88,1.87,1.34,2026-05-28,0402,T,54,6.1NRT,287.15,14.09,D
60.89185,72.81772,303.57,2.36,1.48,2026-05-28,0402,T,41,6.1NRT,291.72,11.3,D
60.71999,72.52494,310.18,2.42,1.5,2026-05-28,0402,T,68,6.1NRT,293.1,23.49,D
60.7113,72.51606,308.46,2.42,1.5,2026-05-28,0402,T,65,6.1NRT,293.22,21.16,D
55.75954,95.03484,329.53,2.15,1.43,2026-05-28,0404,T,85,6.1NRT,299.34,66.37,D
55.74793,95.02585,316.04,2.15,1.43,2026-05-28,0404,T,73,6.1NRT,300.74,24.29,D
56.23041,90.40874,312.73,1.37,1.16,2026-05-28,0404,T,60,6.1NRT,301.19,9.83,D
55.89539,89.82948,339.87,1.33,1.14,2026-05-28,0404,T,91,6.1NRT,300.69,55.96,D
55.8914,89.84943,326.57,1.33,1.14,2026-05-28,0404,T,82,6.1NRT,300.38,27.8,D
57.81766,74.67068,314.27,1.84,1.33,2026-05-28,0404,T,70,6.1NRT,297.56,20.42,D
57.82281,74.66602,313.52,1.84,1.33,2026-05-28,0404,T,70,6.1NRT,297.58,20.9,D
57.82082,74.69669,308.24,1.83,1.33,2026-05-28,0404,T,60,6.1NRT,297.22,11.42,D
57.42538,78.69749,325.56,1.27,1.12,2026-05-28,0404,T,82,6.1NRT,297.41,28.79,D
54.9195,90.21663,328.48,1.46,1.19,2026-05-28,0404,T,86,6.1NRT,288.93,41.08,D
54.91513,90.23792,343.28,1.46,1.19,2026-05-28,0404,T,93,6.1NRT,287.83,79.4,D
54.90516,90.2316,332.04,1.46,1.19,2026-05-28,0404,T,76,6.1NRT,280.34,50.96,D
54.10947,76.09013,326.33,1.44,1.19,2026-05-28,0404,T,82,6.1NRT,299.45,32.43,D
52.15906,10.41192,309.82,1.1,1.05,2026-05-28,0338,A,78,6.1NRT,282.78,14.75,D
52.4878,4.59146,306.36,1.09,1.04,2026-05-28,0338,A,67,6.1NRT,283.81,10.46,D
53.23993,-6.32697,316.19,3.35,1.73,2026-05-28,0338,A,90,6.1NRT,285.82,95.14,N
51.48827,6.71255,316.21,1,1,2026-05-28,0338,A,93,6.1NRT,286.04,16.31,D
51.48621,6.72634,325.91,1,1,2026-05-28,0338,A,100,6.1NRT,286.39,25.9,D
41.55707,61.00764,317.47,2,1.38,2026-05-28,0546,T,18,6.1NRT,297.95,17.83,D
37.4475,59.10661,321.92,1.95,1.36,2026-05-28,0546,T,63,6.1NRT,298.83,24.73,D
37.44256,59.0984,320.11,1.95,1.36,2026-05-28,0546,T,46,6.1NRT,299.26,18.5,D
37.2345,55.37215,318.05,1.22,1.1,2026-05-28,0546,T,38,6.1NRT,301.18,10.79,D
37.22496,55.36964,318.53,1.22,1.1,2026-05-28,0546,T,44,6.1NRT,301.45,11.52,D
36.60592,58.29098,316.37,1.82,1.32,2026-05-28,0546,T,39,6.1NRT,302.35,11.76,D
37.08333,55.16897,321.91,1.2,1.09,2026-05-28,0546,T,48,6.1NRT,300.23,14.95,D
36.70439,55.09039,319.02,1.21,1.09,2026-05-28,0546,T,54,6.1NRT,303.89,9.59,D
35.34129,59.22328,317.05,2.24,1.45,2026-05-28,0546,T,33,6.1NRT,303.29,11.86,D
35.26157,57.98501,321.8,1.87,1.34,2026-05-28,0546,T,22,6.1NRT,306.45,11.58,D
35.25393,57.96232,323.56,1.87,1.34,2026-05-28,0546,T,53,6.1NRT,305.71,16.2,D
35.25,57.98191,323.83,1.87,1.34,2026-05-28,0546,T,55,6.1NRT,306.73,17.51,D
35.25064,57.81223,324.85,1.83,1.32,2026-05-28,0546,T,65,6.1NRT,306.7,20.82,D
35.01672,58.7899,319.46,2.14,1.42,2026-05-28,0546,T,39,6.1NRT,306.04,10.03,D
32.50638,47.4096,329.86,1.21,1.09,2026-05-28,0548,T,74,6.1NRT,311.94,11.65,D
32.36138,47.69488,329.62,1.17,1.08,2026-05-28,0548,T,74,6.1NRT,311.49,11.65,D
32.35046,47.70544,333.77,1.17,1.08,2026-05-28,0548,T,80,6.1NRT,313.65,17.91,D
32.12273,48.72976,323.55,1.07,1.03,2026-05-28,0548,T,56,6.1NRT,304.93,9.13,D
32.11368,48.7282,335.54,1.07,1.03,2026-05-28,0548,T,72,6.1NRT,308.32,25.62,D
31.03366,52.84364,318.84,1.15,1.07,2026-05-28,0548,T,39,6.1NRT,305.49,5.12,D
31.32266,49.2831,332.04,1.02,1.01,2026-05-28,0548,T,77,6.1NRT,317.13,9.88,D
31.38261,48.47886,327.63,1.07,1.03,2026-05-28,0548,T,67,6.1NRT,314.52,8.32,D
31.38119,48.48981,327.35,1.07,1.03,2026-05-28,0548,T,59,6.1NRT,313.99,7.77,D
31.21031,48.94944,341.14,1.04,1.02,2026-05-28,0548,T,86,6.1NRT,316.51,27.85,D
31.2089,48.96002,333,1.04,1.02,2026-05-28,0548,T,77,6.1NRT,316.51,14.85,D
30.65156,52.67455,315.05,1.14,1.06,2026-05-28,0548,T,21,6.1NRT,302.44,4.67,D
31.13308,49.32197,330.28,1.02,1.01,2026-05-28,0548,T,69,6.1NRT,311.74,11.76,D
31.27152,48.11413,358.73,1.1,1.05,2026-05-28,0548,T,99,6.1NRT,314.79,76.05,D
31.27012,48.12538,337.15,1.1,1.05,2026-05-28,0548,T,83,6.1NRT,313.75,25.06,D
31.19412,48.51237,324.66,1.06,1.03,2026-05-28,0548,T,48,6.1NRT,311.72,7.18,D
31.1602,48.06016,352.35,1.1,1.05,2026-05-28,0548,T,95,6.1NRT,314.62,57.79,D
30.89068,49.61412,332.61,1.01,1,2026-05-28,0548,T,76,6.1NRT,316.6,12.03,D
30.90746,49.34742,326.2,1.01,1.01,2026-05-28,0548,T,60,6.1NRT,312.48,7,D
30.86409,47.92331,340.93,1.11,1.05,2026-05-28,0548,T,87,6.1NRT,310.71,32.34,D
30.56668,50.01569,329.48,1,1,2026-05-28,0548,T,71,6.1NRT,317.45,7.78,D
30.08055,53.14538,322.98,1.22,1.1,2026-05-28,0548,T,54,6.1NRT,304.81,12.08,D
30.75564,48.27371,345.24,1.07,1.03,2026-05-28,0548,T,90,6.1NRT,313.71,38.73,D
30.75423,48.28463,358.87,1.07,1.03,2026-05-28,0548,T,99,6.1NRT,315.46,72.45,D
30.74654,48.27219,327.8,1.07,1.03,2026-05-28,0548,T,70,6.1NRT,312.34,9.46,D
30.0644,52.8023,317.57,1.18,1.08,2026-05-28,0548,T,44,6.1NRT,305.84,8.54,D
30.82547,47.33116,330.56,1.17,1.08,2026-05-28,0548,T,77,6.1NRT,314.06,12.43,D
30.24375,51.50496,342.41,1.05,1.02,2026-05-28,0548,T,89,6.1NRT,307.22,38.6,D
30.24212,51.51548,337.54,1.05,1.02,2026-05-28,0548,T,85,6.1NRT,307.1,29.48,D
30.00051,53.00997,318.25,1.21,1.09,2026-05-28,0548,T,56,6.1NRT,301.31,10.33,D
30.30333,50.68148,327.98,1.01,1,2026-05-28,0548,T,67,6.1NRT,316.51,7.62,D
30.34497,50.1487,341.04,1,1,2026-05-28,0548,T,86,6.1NRT,316.47,27.31,D
29.91353,52.70914,318.55,1.17,1.08,2026-05-28,0548,T,24,6.1NRT,306.29,6.28,D
29.68145,52.54446,319.97,1.16,1.07,2026-05-28,0548,T,21,6.1NRT,305.17,6.22,D
29.56534,53.07304,320.76,1.23,1.1,2026-05-28,0548,T,35,6.1NRT,308.54,6.23,D
29.54413,53.08096,321.63,1.23,1.1,2026-05-28,0548,T,45,6.1NRT,309.01,6.99,D
29.56103,52.92122,319.69,1.21,1.09,2026-05-28,0548,T,46,6.1NRT,306.67,6.19,D
29.5348,52.46068,321.39,1.15,1.07,2026-05-28,0548,T,28,6.1NRT,305.79,6.5,D
29.19297,52.8425,324.07,1.21,1.1,2026-05-28,0548,T,62,6.1NRT,309.79,13.12,D
66.41828,58.04345,304.3,1.31,1.13,2026-05-28,0540,T,58,6.1NRT,289.79,5.02,D
-7.00054,-42.86979,301.05,4,1.86,2026-05-28,0536,A,37,6.1NRT,289.99,33.97,N
28.49551,49.70894,319.73,1,1,2026-05-28,0550,T,72,6.1NRT,299,13.54,D
-6.98987,-42.87568,301.59,4,1.86,2026-05-28,0536,A,43,6.1NRT,290.18,36.06,N
-12.39956,-38.34037,305.4,1.4,1.17,2026-05-28,0538,A,64,6.1NRT,291.52,11.98,N
28.49409,49.71886,330.88,1,1,2026-05-28,0550,T,83,6.1NRT,299.36,26.09,D
-24.53701,-42.47116,309.36,1.62,1.25,2026-05-28,0540,A,66,6.1NRT,292.74,16.02,N
27.65588,52.65691,325.91,1.25,1.11,2026-05-28,0550,T,61,6.1NRT,311.96,7.69,D
-24.54138,-42.46165,307.83,1.62,1.25,2026-05-28,0540,A,57,6.1NRT,293.23,14.64,N
28.00475,48.73397,326.65,1.01,1.01,2026-05-28,0550,T,41,6.1NRT,310.33,11.07,D
28.00337,48.74398,328.89,1.01,1.01,2026-05-28,0550,T,49,6.1NRT,311.14,13.58,D
27.01859,49.57742,335.5,1,1,2026-05-28,0550,T,79,6.1NRT,315.85,17.99,D
25.25127,48.10203,369.22,1.01,1.01,2026-05-28,0550,T,100,6.1NRT,316.05,98.51,D
23.28059,54.25763,338.92,1.9,1.35,2026-05-28,0553,T,79,6.1NRT,313.32,59.05,D
23.26887,54.25517,334.23,1.9,1.35,2026-05-28,0553,T,61,6.1NRT,311.72,38.18,D
-5.95003,-43.47726,300.15,4.68,1.98,2026-05-28,0533,A,19,6.1NRT,288.64,32.65,N
-25.63071,31.76318,306.79,1.85,1.33,2026-05-28,0605,T,64,6.1NRT,288.8,20.39,D
-25.80959,29.50465,304.91,2.65,1.56,2026-05-28,0605,T,60,6.1NRT,283.52,34.38,D
-25.81478,29.49618,312.41,2.65,1.56,2026-05-28,0605,T,68,6.1NRT,283.39,56.47,D
-27.07786,30.83949,315.3,2,1.38,2026-05-28,0605,T,76,6.1NRT,283.27,42.49,D
62.34716,75.83988,302.15,1.92,1.35,2026-05-28,0540,T,48,6.1NRT,288.8,10.61,D
61.28729,72.97104,308.14,1.7,1.28,2026-05-28,0540,T,0,6.1NRT,294.5,11.59,D
61.98125,68.5868,308.23,1.2,1.09,2026-05-28,0540,T,62,6.1NRT,295.18,6.17,D
61.9524,68.46424,307.4,1.19,1.09,2026-05-28,0540,T,56,6.1NRT,294.36,6.19,D
61.5178,70.08527,315.03,1.35,1.15,2026-05-28,0540,T,28,6.1NRT,293.34,15.13,D
61.5084,70.07662,323.85,1.35,1.15,2026-05-28,0540,T,82,6.1NRT,294.56,28.56,D
60.71201,72.52633,308.73,1.72,1.29,2026-05-28,0540,T,61,6.1NRT,295.56,11.65,D
59.89125,71.74899,310.98,1.73,1.29,2026-05-28,0540,T,56,6.1NRT,296.98,14.68,D
57.82518,74.65245,312.84,2.66,1.57,2026-05-28,0542,T,69,6.1NRT,294.04,37.62,D
57.81438,74.69147,320.68,2.68,1.57,2026-05-28,0542,T,78,6.1NRT,295.78,65.89,D
58.76008,61.45274,303.74,1.01,1,2026-05-28,0542,T,56,6.1NRT,291.71,3.66,D
57.94089,60.05206,319.37,1,1,2026-05-28,0542,T,79,6.1NRT,299.04,10.59,D
57.91739,60.02296,314.76,1,1,2026-05-28,0542,T,70,6.1NRT,301.07,6.29,D
55.54104,71.30219,308.94,2.4,1.49,2026-05-28,0542,T,58,6.1NRT,294.24,19.87,D
51.87632,54.76333,308.93,1.06,1.03,2026-05-28,0544,T,62,6.1NRT,293.8,6.68,D
51.64128,55.59081,309.03,1.02,1.01,2026-05-28,0544,T,57,6.1NRT,295.08,4.32,D
51.60202,52.91847,315.49,1.18,1.08,2026-05-28,0544,T,70,6.1NRT,292.32,13.74,D
51.60022,52.93504,332.96,1.18,1.08,2026-05-28,0544,T,87,6.1NRT,292.44,38.35,D
51.59254,52.91588,312.03,1.18,1.08,2026-05-28,0544,T,50,6.1NRT,292.23,10.78,D
-22.91513,131.96506,306.15,3.25,1.7,2026-05-28,0616,A,60,6.1NRT,293.77,29.56,D
-22.87665,132.0533,307.93,3.19,1.69,2026-05-28,0616,A,33,6.1NRT,293.8,29.62,D
-22.86172,132.05168,319.39,3.19,1.69,2026-05-28,0616,A,78,6.1NRT,294.52,82.77,D
-22.92676,131.13249,317.49,3.75,1.81,2026-05-28,0616,A,77,6.1NRT,295.79,90.53,D
-22.92976,131.09683,309.61,3.78,1.82,2026-05-28,0616,A,67,6.1NRT,295.14,48.01,D
-22.85976,132.07738,307.73,3.18,1.69,2026-05-28,0616,A,53,6.1NRT,294.07,31.1,D
-22.86272,132.04726,318.4,3.19,1.69,2026-05-28,0616,A,78,6.1NRT,294.59,76.77,D
-22.93417,131.12915,320.85,3.75,1.81,2026-05-28,0616,A,80,6.1NRT,295.78,112.56,D
-22.93742,131.09352,306.27,3.78,1.82,2026-05-28,0616,A,60,6.1NRT,295.1,33.2,D
-22.80413,131.69493,343.68,3.39,1.74,2026-05-28,0616,A,93,6.1NRT,295.28,277.99,D
-22.807,131.66275,308.84,3.41,1.74,2026-05-28,0616,A,53,6.1NRT,293.53,35.98,D
-22.78882,131.69331,336.78,3.39,1.74,2026-05-28,0616,A,90,6.1NRT,296.62,211.37,D
-22.79165,131.66115,320.12,3.41,1.74,2026-05-28,0616,A,79,6.1NRT,294.94,92.1,D
-22.80656,131.68788,322.83,3.39,1.74,2026-05-28,0616,A,81,6.1NRT,293.95,106.52,D
-22.79124,131.68629,352.18,3.39,1.74,2026-05-28,0616,A,97,6.1NRT,297.65,378.27,D
-22.73873,131.58299,307.16,3.45,1.75,2026-05-28,0616,A,62,6.1NRT,293.99,33.96,D
-22.74167,131.55031,305.27,3.47,1.75,2026-05-28,0616,A,57,6.1NRT,293.3,27.67,D
-22.6811,131.57246,308.25,3.45,1.75,2026-05-28,0616,A,65,6.1NRT,293.83,37.6,D
-22.68412,131.53978,307.35,3.47,1.75,2026-05-28,0616,A,63,6.1NRT,293.37,34.84,D
-20.16335,145.38831,306.61,1.68,1.27,2026-05-28,0616,A,54,6.1NRT,295.96,10.34,D
-20.16611,145.3728,313.33,1.68,1.27,2026-05-28,0616,A,72,6.1NRT,296.43,20.49,D
-20.15499,145.3707,307.28,1.68,1.27,2026-05-28,0616,A,31,6.1NRT,295.52,10.33,D
-20.73643,139.4743,327.37,1.02,1.01,2026-05-28,0616,A,79,6.1NRT,298.81,22.88,D
-19.39026,146.21777,321.58,2,1.38,2026-05-28,0616,A,58,6.1NRT,297.46,42.44,D
-19.28097,146.67513,310.67,2.18,1.43,2026-05-28,0616,A,67,6.1NRT,297.86,21.77,D
-19.36955,146.19472,320.85,2,1.38,2026-05-28,0616,A,32,6.1NRT,297.23,36.75,D
-19.32675,146.22397,328.34,2.01,1.38,2026-05-28,0616,A,83,6.1NRT,297.21,61.03,D
-19.33396,146.21832,327.64,2.01,1.38,2026-05-28,0616,A,78,6.1NRT,297.71,57.67,D
-19.32192,146.21591,315.14,2.01,1.38,2026-05-28,0616,A,39,6.1NRT,297.01,24.21,D
-19.23106,146.23438,321.43,2.02,1.39,2026-05-28,0616,A,75,6.1NRT,296.65,42.98,D
-19.22804,146.22833,317.69,2.02,1.39,2026-05-28,0616,A,49,6.1NRT,296.54,33.14,D
-19.17447,146.17929,325.62,2.01,1.38,2026-05-28,0616,A,34,6.1NRT,298.02,47.94,D
-19.8651,133.96033,307.76,2.07,1.4,2026-05-28,0616,A,57,6.1NRT,297.35,13.14,D
-19.86727,133.94109,314.69,2.08,1.4,2026-05-28,0616,A,71,6.1NRT,295.77,28.86,D
-19.85491,133.93954,326.88,2.08,1.4,2026-05-28,0616,A,83,6.1NRT,296.62,62.2,D
-19.7747,134.05774,310.45,2.03,1.39,2026-05-28,0616,A,64,6.1NRT,297.19,19.59,D
-19.77686,134.03883,316.29,2.04,1.39,2026-05-28,0616,A,73,6.1NRT,297.47,32.28,D
-19.78554,133.96263,316.35,2.07,1.4,2026-05-28,0616,A,73,6.1NRT,296.15,31.92,D
-19.77539,133.94185,316.27,2.07,1.4,2026-05-28,0616,A,73,6.1NRT,295.86,32.12,D
-18.20922,144.63739,320.15,1.62,1.25,2026-05-28,0616,A,35,6.1NRT,296.58,25.45,D
-17.30688,145.36649,307.95,1.91,1.35,2026-05-28,0616,A,48,6.1NRT,293.52,16.27,D
-17.29527,145.3634,306.99,1.91,1.35,2026-05-28,0616,A,36,6.1NRT,292.57,14.16,D
-17.20096,144.24426,310.38,1.58,1.24,2026-05-28,0616,A,61,6.1NRT,298.81,11.15,D
-16.62531,144.96169,318.88,1.83,1.33,2026-05-28,0616,A,38,6.1NRT,298.71,21.91,D
-16.63095,144.86192,314.63,1.8,1.32,2026-05-28,0616,A,38,6.1NRT,299.86,17.19,D
-16.58458,144.98906,330.65,1.85,1.33,2026-05-28,0616,A,52,6.1NRT,300.26,51.01,D
-16.57603,144.96999,345.43,1.84,1.33,2026-05-28,0616,A,93,6.1NRT,301.04,104.48,D
-16.58797,144.98259,331.6,1.85,1.33,2026-05-28,0616,A,59,6.1NRT,300.67,54.07,D
-16.56471,144.97865,341.04,1.85,1.33,2026-05-28,0616,A,91,6.1NRT,299.92,90.34,D
-16.56761,144.96185,333.84,1.84,1.33,2026-05-28,0616,A,78,6.1NRT,300.71,59.24,D
